Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Age
Regular,FDV28,34.9558,1120.5414,Frozen Foods,0.158954903,20.25,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDD02,118.4124,3199.8348,Canned,0.050392993,8.96,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDW48,79.0618,1208.427,Baking Goods,0.008558144,20.1,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDF44,130.3968,3523.4136,Fruits and Vegetables,0.059820884000000005,21.1,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDY14,264.5226,3436.1938,Dairy,0.070149088,15.1,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDU59,162.6552,5685.932,Breads,0.09591947199999999,11.35,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDQ10,172.0422,517.3266,Snack Foods,0.058092551,14.115489925383862,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDV21,123.9704,375.5112,Snack Foods,0.286357776,11.1,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDQ36,37.2848,745.696,Baking Goods,0.161798604,19.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDH12,107.12799999999999,319.584,Baking Goods,0.14874289599999999,17.85,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDV40,72.2038,886.8456,Frozen Foods,0.0,8.05,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCF07,101.8016,1720.4272,Household,0.032022535,20.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDA08,164.2526,3946.8624,Fruits and Vegetables,0.049842613,19.99717173786084,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDP33,256.3672,255.6672,Snack Foods,0.15630419199999998,12.350000000000001,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDS27,196.31099999999998,589.2330000000001,Meat,0.012458143,13.5,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,DRD60,181.7634,2544.6876,Soft Drinks,0.037201127,15.7,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDM28,177.96599999999998,3415.554,Frozen Foods,0.045274134,19.2,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCU54,210.727,4194.54,Household,0.098603729,15.7,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCX05,114.4492,579.246,Health and Hygiene,0.09745748300000001,13.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDX59,33.3558,848.895,Breads,0.051661272,12.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDE10,133.0626,1573.9512,Snack Foods,0.0,16.5,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDW16,91.6804,3858.9768,Frozen Foods,0.041273391,19.0,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDW07,90.5514,2036.6822,Fruits and Vegetables,0.141997869,16.5,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDG38,84.9224,1278.336,Canned,0.0,17.25,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,DRC27,246.2802,1228.401,Dairy,0.058339153,14.15,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDT43,49.9324,259.66200000000003,Fruits and Vegetables,0.020544065,14.146555178689528,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDR44,129.6968,1174.4712,Fruits and Vegetables,0.103503049,10.97683929375991,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDP26,105.6306,627.1836,Dairy,0.140342195,12.65,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCE55,178.237,7939.665,Household,0.12929931,12.15,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDU39,60.4562,1125.8678,Meat,0.036031137000000005,9.395,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDK27,120.9756,2787.0388,Meat,0.008903211999999999,8.96,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDP32,127.2678,2416.1882,Fruits and Vegetables,0.087669485,13.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCW54,59.2588,916.1408,Household,0.0,19.81057372002866,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDA36,186.5924,2591.2936,Baking Goods,0.005661669,14.3,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDU24,95.012,2050.6639999999998,Baking Goods,0.0,5.784999945530188,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDX34,122.2098,1205.098,Snack Foods,0.07198553,15.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDU27,48.8376,287.6256,Meat,0.17133418,15.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDQ25,174.1422,517.3266,Canned,0.047329385,14.6,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDY01,117.0834,1842.9344,Canned,0.170977155,19.35,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDH27,145.8128,1725.7536,Dairy,0.058298384,16.1,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDL10,100.1042,1289.6546,Snack Foods,0.039715591,17.1,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDL15,153.6682,1829.6184,Meat,0.046824729,15.1,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDT24,79.2328,154.4656,Baking Goods,0.311090379,19.0,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCN55,238.3538,2163.1842,Others,0.059611153,19.2,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDZ59,164.95,4161.25,Baking Goods,0.103517853,15.12556307299726,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDM57,82.9908,1258.362,Snack Foods,0.075834825,7.35,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDD14,183.8266,1844.266,Canned,0.17007246199999998,13.3,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDU19,173.6422,517.3266,Fruits and Vegetables,0.0,12.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,DRJ39,219.3482,8323.8316,Dairy,0.036399733999999996,16.0,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDI04,198.4426,5536.7928,Frozen Foods,0.072912432,12.15,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCQ54,168.4474,2358.2636,Household,0.012567811000000002,13.15,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDW12,144.3444,3483.4656,Baking Goods,0.035773394,12.600000172167519,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDQ32,122.8388,2972.1312,Fruits and Vegetables,0.046382793,13.500000212940767,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRG49,246.1486,5375.6692,Soft Drinks,0.06783685099999999,7.905879236079704,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDP58,220.7482,4380.964,Snack Foods,0.0,15.1,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDD57,96.2094,952.0939999999999,Fruits and Vegetables,0.022434417999999998,19.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRG23,153.8682,1829.6184,Hard Drinks,0.086764795,20.1,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCZ17,39.1506,1480.0734,Health and Hygiene,0.0,9.395,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,DRJ11,188.4872,3592.6568,Hard Drinks,0.085437778,7.59,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDG16,215.1192,2157.192,Frozen Foods,0.089998959,17.25,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDZ51,96.6094,2189.8162,Meat,0.054288645999999996,17.2,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCN43,123.773,3325.671,Others,0.0,17.183799934248956,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCN30,95.741,965.41,Household,0.016993203999999998,7.785,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDP39,52.3324,1298.31,Meat,0.06908877,12.65,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDP34,157.66299999999998,2659.8709999999996,Snack Foods,0.13744120099999999,5.785,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDM44,103.699,412.796,Fruits and Vegetables,0.051970788,7.35,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDC28,109.1254,1627.881,Frozen Foods,0.0,12.6,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,DRC24,153.4998,2922.1962,Soft Drinks,0.02492239,9.8,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDN46,100.8332,1537.9979999999998,Snack Foods,0.144924795,14.6,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCN53,37.0874,423.4488,Health and Hygiene,0.030349723,16.1,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDY32,163.221,326.242,Fruits and Vegetables,0.226284381,18.2,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCW06,193.1162,2501.4106,Household,0.050625182000000005,20.59033938059966,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDY48,103.8332,1743.0644,Baking Goods,0.02371512,17.2,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCP29,65.9168,958.752,Health and Hygiene,0.112177581,20.35,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDB60,195.0136,194.4136,Baking Goods,0.04774013,6.78,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRE60,226.172,3848.324,Soft Drinks,0.15930433300000002,13.335568386040677,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDN51,260.7936,4697.8848,Meat,0.020989307999999998,14.601497194793563,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,DRE15,74.2012,1290.3204,Dairy,0.01769927,6.76,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRG15,60.1536,1102.5648,Dairy,0.0,17.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDX55,216.9166,217.7166,Fruits and Vegetables,0.096658404,17.28012867861994,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDC57,194.282,1544.656,Fruits and Vegetables,0.054816925999999995,7.17,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDA25,103.699,1651.184,Canned,0.068511103,17.2,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCK29,122.473,1354.9029999999998,Health and Hygiene,0.12574524,19.35,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDP48,183.095,5492.85,Baking Goods,0.044023213,12.6,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDP49,54.5614,1713.1034,Breakfast,0.068754395,7.59,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDL38,87.4172,178.4344,Canned,0.024660202000000003,19.35,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDZ21,98.241,1930.82,Snack Foods,0.039214444,14.5,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDQ44,122.3756,2544.6876,Fruits and Vegetables,0.036344721,5.785,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCB42,116.9492,1969.4364,Health and Hygiene,0.008554052,6.76,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDY15,155.963,4537.427,Dairy,0.170000805,11.1,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCW05,108.3938,2787.0388,Health and Hygiene,0.148302815,15.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDR23,177.637,3352.303,Breads,0.081914677,17.7,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDO34,166.2816,2516.724,Snack Foods,0.029914022000000002,10.240489187194985,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDZ36,185.324,3728.48,Baking Goods,0.06577134400000001,18.0,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDX58,184.495,7873.085,Snack Foods,0.043551753,11.35,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCJ18,117.0124,1540.6612,Household,0.16394193699999998,12.5,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDP22,50.9666,717.7324,Snack Foods,0.099692906,11.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDH57,133.5284,263.6568,Fruits and Vegetables,0.059834024000000006,7.72,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,DRF51,37.4506,1062.6168,Dairy,0.166174549,14.85,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDD51,44.2744,588.5672,Dairy,0.11993002900000001,10.3,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDW04,131.531,1428.141,Frozen Foods,0.057944376,19.1,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDZ21,94.84100000000001,193.082,Snack Foods,0.065649353,13.65,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCJ30,168.679,4923.590999999999,Household,0.080249973,7.785,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDO45,89.5856,1494.0552,Snack Foods,0.037952777,16.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDE41,86.5566,1183.7924,Frozen Foods,0.064113698,6.78,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRD13,64.7168,3068.0064,Soft Drinks,0.048841794,15.35,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCC07,106.9964,1788.3388,Household,0.02394662,13.862019996170902,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDE51,43.7086,1293.6494,Dairy,0.096000183,7.070134399289478,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCG43,93.2462,1018.0082,Household,0.074177667,17.1,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDS59,110.15700000000001,2306.9970000000003,Breads,0.04368089,15.2,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDV16,32.9558,101.8674,Frozen Foods,0.083268523,13.8,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDC03,194.1794,3316.3498,Dairy,0.071832909,12.3,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDV60,197.21099999999998,3535.3979999999997,Baking Goods,0.0,17.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDJ60,165.3184,1651.184,Baking Goods,0.062625641,14.5,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDX20,225.172,452.744,Fruits and Vegetables,0.042646566,11.730575176788697,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDD17,237.7906,1188.453,Frozen Foods,0.0,12.85,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDD08,37.4506,796.9626,Fruits and Vegetables,0.03555434,13.65,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDX45,156.66299999999998,2816.3340000000003,Snack Foods,0.105068444,16.1,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDM25,173.8712,4570.0512,Breakfast,0.060912865,7.72,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCT42,147.5392,2684.5056,Household,0.02488732,12.849999703465253,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDT02,36.1874,423.4488,Dairy,0.024194731,16.09999956472205,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDV34,74.0038,1034.6532,Snack Foods,0.01141595,11.011382466767486,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCR41,95.9094,2285.0256,Health and Hygiene,0.018023997,12.5,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDT31,188.0872,2458.1336,Fruits and Vegetables,0.012499004,11.35,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDF33,107.5596,431.4384,Seafood,0.036045991,13.120733201528617,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCU29,145.976,585.904,Health and Hygiene,0.044607722,16.509522182992182,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCB55,57.8562,651.8182,Household,0.16098885,17.75,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCU18,139.7496,3952.1888,Household,0.055793586,12.6,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDZ59,167.25,1830.95,Baking Goods,0.104445322,14.15,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCI29,140.9154,1134.5232,Health and Hygiene,0.032687702,5.785,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDL03,197.71099999999998,4910.275,Meat,0.026949462999999996,16.4985793449175,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCQ06,255.0014,5865.0322,Household,0.041909345,9.195,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDY31,148.2418,1618.5598,Fruits and Vegetables,0.04363058,16.0,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRI03,175.1028,1593.9252,Dairy,0.0,7.17,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDL38,88.5172,2408.8644,Canned,0.014793124,10.184969356780384,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDR37,183.0292,8209.314,Breakfast,0.065928735,5.46,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDT59,228.5668,3225.1352,Breads,0.01583438,10.98864598923598,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDV28,34.3558,271.6464,Frozen Foods,0.159728395,6.76,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCX53,143.4154,3545.385,Health and Hygiene,0.014925407,9.414814857424155,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDZ12,141.947,4008.116,Baking Goods,0.10289312099999999,8.515930359359254,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCT05,255.3672,767.0016,Health and Hygiene,0.020951848000000002,11.65,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDW38,55.8298,485.3682,Dairy,0.0,8.365,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDD33,233.3642,3950.1914,Fruits and Vegetables,0.10810260599999999,8.88,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDV39,196.8426,593.2278,Meat,0.0,9.29999977039716,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,DRE25,91.912,559.2719999999999,Soft Drinks,0.073697713,15.75,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDC59,64.3168,127.8336,Starchy Foods,0.091437584,9.597235558363531,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDF58,64.95100000000001,1644.526,Snack Foods,0.009581155,12.1,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCP50,78.6618,80.5618,Others,0.035997636,19.220412433522934,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDS33,90.2514,974.0654,Snack Foods,0.12332588,8.895,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDP08,192.0478,1549.9824,Fruits and Vegetables,0.112584813,18.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDF29,131.531,2856.282,Frozen Foods,0.019930418000000002,6.57,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCF30,124.6362,3900.9222,Household,0.126244059,8.642887602168424,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDI50,227.6352,2748.4224,Canned,0.030905215,10.1,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDD56,177.1054,3151.8972,Fruits and Vegetables,0.104365283,8.395,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCN41,125.073,369.519,Health and Hygiene,0.087387669,8.395,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDE23,47.806000000000004,1071.938,Starchy Foods,0.053481818,12.1,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDL26,155.0972,3894.93,Canned,0.073306615,8.365,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCB30,196.9084,595.2252,Household,0.043021542,18.85,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDY50,89.4172,2498.0816,Dairy,0.13169655,5.896570757133114,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCK19,192.2478,4068.7038,Others,0.09083415800000001,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCR38,250.7724,251.6724,Household,0.19875618,4.61,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDI28,77.6302,950.7624,Frozen Foods,0.026321701,8.21,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDO24,158.8604,2693.8268,Baking Goods,0.176215665,16.63598874267679,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDC45,171.7106,1711.106,Fruits and Vegetables,0.136008489,7.85,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDU27,48.8376,1294.3152,Meat,0.17174348,14.65,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDS09,49.8008,759.012,Snack Foods,0.08154715,10.8,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,DRE13,86.6198,2529.3742,Soft Drinks,0.027570939,9.695,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDV15,102.3648,1557.9720000000002,Meat,0.14676789699999998,16.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDH26,141.8496,2399.5432,Canned,0.03467086,6.385,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDI22,210.8612,1254.3672,Snack Foods,0.09619424,16.6,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDJ26,215.7218,1923.4962,Canned,0.08511049,8.299916433366594,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDD26,184.0924,555.2772,Canned,0.1263349,15.0,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCI55,123.3414,4751.8146,Household,0.012592289,4.61,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDA35,122.2072,3552.7088,Baking Goods,0.05357685,13.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDN21,160.6236,1611.236,Snack Foods,0.077168705,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCM43,163.621,815.605,Others,0.032597778,14.65,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDD09,179.5976,2173.1712,Fruits and Vegetables,0.021583971,7.905,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDI24,177.637,4234.488,Baking Goods,0.078903499,14.7,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCN41,121.37299999999999,369.519,Health and Hygiene,0.091411749,19.269998456747015,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,NCT53,164.6526,657.8104,Health and Hygiene,0.084245356,12.1,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDQ47,33.8874,35.2874,Breads,0.28150951399999996,10.499999464934476,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCD42,39.7506,227.7036,Health and Hygiene,0.012689327,10.5,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDI21,63.1168,191.7504,Snack Foods,0.094741514,8.21,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDS48,149.6708,300.9416,Baking Goods,0.046496777,10.8,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDW50,166.1158,1169.8106,Dairy,0.07600554799999999,13.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDO37,232.7326,3696.5216,Breakfast,0.0,17.51376923530207,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDS04,139.5838,4495.4816,Frozen Foods,0.0,15.7,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDP38,49.8008,303.6048,Canned,0.053732324000000005,9.5,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCF06,258.9962,258.9962,Household,0.033807904,7.905,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDR35,198.3742,2587.9646,Breads,0.020782036,9.695,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDB04,86.1856,1494.0552,Dairy,0.06317369099999999,10.195,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDK16,96.0094,1713.7692,Frozen Foods,0.115563679,19.7,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDM57,85.1908,671.1264,Snack Foods,0.07627820099999999,4.61,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDF45,57.1904,1640.5312,Fruits and Vegetables,0.012223686999999999,18.35,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDH04,91.0488,1629.8784,Frozen Foods,0.011419301000000001,17.40446936006337,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
